Date;SeqRank;Ident;Paint Color;HPRC1;HPRC2;HPRC3;HPRC4;HPRC5;HPRC6;LPRC1;LPRC2;LPRC3;LPRC4;LPRC5;LPRC6;LPRC7;LPRC8;LPRC9;LPRC10;LPRC11;LPRC12;LPRC13;LPRC14;LPRC15;LPRC16;
2004 50 4;179;48045040071;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 50 4;180;48044940335;6;1;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;
2004 50 4;181;48045040135;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 50 4;182;48045040386;6;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;
2004 50 4;183;48045040061;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 50 4;184;48044940443;6;1;1;1;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;
2004 50 4;185;48045040026;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 50 4;186;48045040394;6;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;
2004 50 4;187;48044940029;6;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 50 4;188;48045030307;13;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;189;48044940099;6;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;
2004 50 4;190;48045030331;13;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;191;48045004263;13;1;1;1;1;1;0;1;1;0;0;0;1;0;1;1;1;1;0;0;0;0;0;
2004 50 4;192;48045040202;9;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;193;48045030698;3;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;
2004 50 4;194;48045040255;9;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;195;48045030782;3;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;
2004 50 4;196;48045040259;9;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;197;48045030736;3;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;
2004 50 4;198;48045040284;9;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;199;48045030702;3;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;
2004 50 4;200;48045040408;3;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;
2004 50 4;201;48045040159;9;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;202;48045030391;5;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;
2004 50 4;203;48045040099;5;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;
2004 50 4;204;48045040478;5;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;205;48045040100;5;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;206;48045040480;5;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;207;48045040257;9;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;208;48045030767;4;1;1;1;1;1;0;1;1;0;0;0;1;0;1;1;1;1;0;0;0;0;0;
2004 50 4;209;48045040128;9;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;210;48045040507;8;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;211;48045040167;9;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;212;48045040472;8;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 50 4;213;48045040094;9;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;214;48045040482;8;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;215;48045040497;8;1;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;216;48045040289;12;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;217;48045030715;12;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;218;48045040166;12;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;219;48045040423;12;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;
2004 50 4;220;48045040282;12;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;221;48045030755;12;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;
2004 50 4;222;48045040288;12;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;223;48045040486;12;1;1;1;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;
2004 50 4;224;48045040084;12;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;225;48045040470;12;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;226;48045040126;12;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;227;48045040441;8;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;228;48045040309;12;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;229;48045040022;4;1;1;1;1;1;0;1;1;0;0;0;1;0;1;1;1;1;0;0;0;0;0;
2004 50 4;230;48045040165;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;231;48045030781;4;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;232;48045040101;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;233;48045030665;4;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;234;48045040208;4;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;235;48045040439;4;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;236;48045040090;4;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;237;48045030059;4;1;1;1;1;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;238;48045040232;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;239;48045020519;4;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;240;48045040108;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;241;48045040445;10;1;1;1;1;1;0;1;1;0;0;0;1;0;1;1;1;1;0;0;0;0;0;
2004 50 4;242;48045040281;10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;243;48045030232;10;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;244;48045040272;10;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;245;48045040419;10;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;246;48045030210;10;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;247;48045040154;10;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;248;48045030236;10;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;249;48045040430;10;0;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;250;48045040266;10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;251;48045030788;10;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;252;48045040278;10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;253;48045030758;8;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 50 4;254;48045030797;4;1;1;1;1;0;0;1;1;1;0;0;1;0;1;1;1;1;0;0;0;0;0;
2004 50 4;255;48045040283;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;256;48045020456;4;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;257;48045040093;4;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;258;48045040402;8;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;259;48045030735;8;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;260;48045040086;11;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;261;48045030410;5;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;262;48045040204;5;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;263;48045040492;5;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;
2004 50 4;264;48045040233;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;265;48045030407;5;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;266;48045040185;12;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;267;48045030632;8;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;268;48045020524;8;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;269;48045040228;12;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;270;48045040017;12;0;1;1;1;1;0;1;1;0;0;0;1;0;1;1;1;1;0;0;0;0;0;
2004 50 4;271;48045040142;12;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;272;48045040417;8;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;273;48045040287;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;274;48045040390;4;0;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;275;48045040191;4;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;276;48045030317;4;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;277;48045040121;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
2004 50 4;278;48045040511;4;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;279;48045040013;4;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;280;48045030744;4;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 50 4;281;48045040145;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;282;48045040476;4;1;1;1;1;0;0;1;1;0;0;0;1;0;1;1;1;1;0;0;0;0;0;
2004 50 4;283;48045040125;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
2004 50 4;284;48045040104;4;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;285;48045030306;13;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;286;48045040308;12;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;287;48045040418;12;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;
2004 50 4;288;48045040195;12;0;0;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;289;48045040461;12;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;
2004 50 4;290;48045040243;12;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;291;48045030639;12;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;292;48045040293;12;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;293;48045030699;3;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;
2004 50 4;294;48044603684;3;1;1;1;1;1;0;1;1;0;0;0;1;0;1;1;1;1;0;1;0;0;0;
2004 50 4;295;48045040305;12;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;296;48045030700;3;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;
2004 50 4;297;48045040209;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;298;48045030083;5;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;299;48045030409;5;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;300;48045040216;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;301;48045030085;5;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;302;48045040219;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;303;48045030402;5;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;304;48045040260;5;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;305;48045030789;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;306;48045040518;9;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;
2004 50 4;307;48045040512;10;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;308;48045020596;10;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;309;48045040057;10;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;310;48045030211;10;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;311;48045040263;10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;312;48045040485;10;0;1;1;1;1;0;1;1;0;0;0;1;1;1;1;1;1;0;0;0;0;0;
2004 50 4;313;48045040158;10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
2004 50 4;314;48045020566;10;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;315;48045040214;10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;316;48045040411;10;1;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;317;48045040280;10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;318;48045030325;10;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;319;48045040133;9;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;320;48045040299;9;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;321;48045030749;10;1;1;1;1;1;0;1;1;0;0;0;1;0;1;1;1;1;0;0;0;0;0;
2004 50 4;322;48045040178;10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;323;48045040444;10;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;324;48045040238;10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;
2004 50 4;325;48045040421;10;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;326;48045040115;10;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;327;48045030231;10;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;328;48045040181;10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;329;48045040391;10;1;1;1;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;330;48045110065;10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;331;48045110421;3;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;
2004 50 4;332;48045040499;3;0;1;0;0;1;0;1;1;0;0;0;1;1;1;0;0;0;0;1;0;0;0;
2004 50 4;333;48044940095;6;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;
2004 50 4;334;48044940355;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 50 4;335;48045040070;6;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;
2004 50 4;336;48045040314;6;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;
2004 50 4;337;48045040508;6;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 50 4;338;48045020492;8;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;339;48045040068;6;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;
2004 50 4;340;48045030710;8;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;341;48045040018;9;0;0;0;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;342;48045004059;8;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;343;48045040131;9;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;344;48045020411;8;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;345;48045040298;9;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;346;48045040500;8;1;1;1;1;1;0;1;1;0;0;0;1;0;1;1;1;1;0;0;0;0;0;
2004 50 4;347;48045040396;8;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;348;48045040227;9;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;349;48045030552;8;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;350;48045040297;9;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;351;48045040435;8;1;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;352;48045040140;9;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;353;48045030712;8;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;354;48045040199;12;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;355;48045030647;12;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;356;48045040304;12;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;357;48045040455;12;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;358;48045003600;12;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
2004 50 4;359;48045040469;12;1;1;1;1;0;0;1;1;0;0;0;1;0;1;1;1;1;0;0;0;0;0;
2004 50 4;360;48045040292;12;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;361;48045030738;2;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;362;48045040226;2;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;363;48045030695;2;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;364;48045040091;2;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;365;48045040405;2;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;366;48045040156;2;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;367;48045030664;2;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;368;48045040049;6;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;
2004 50 4;369;48044940467;6;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;1;1;0;0;1;0;0;
2004 50 4;370;48045040027;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 50 4;371;48045040401;10;0;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;372;48045040037;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 50 4;373;48045040501;8;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;374;48045040060;6;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;
2004 50 4;375;48045030770;8;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;376;48045040171;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;377;48045030714;5;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;378;48045040212;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;379;48045040494;5;0;1;1;1;1;0;0;1;0;0;0;1;0;1;1;1;1;0;0;0;0;0;
2004 50 4;380;48045040211;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;381;48045030795;5;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;382;48045030084;5;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;383;48045040269;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;384;48045030405;5;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;385;48045040190;5;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;386;48045030757;5;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;387;48045040030;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 50 4;388;48045040424;6;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;
2004 50 4;389;48045040427;6;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;
2004 50 4;390;48045040213;6;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 50 4;391;48045040383;6;1;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;
2004 50 4;392;48045040056;6;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;
2004 50 4;393;48045040420;8;0;1;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;
2004 50 4;394;48045040039;6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 50 4;395;48045040436;8;1;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;396;48045040262;9;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;397;48045040274;9;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;398;48045030192;8;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;399;48045040277;9;1;0;0;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;400;48045030183;8;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;401;48045040183;9;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;402;48045030195;8;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 50 4;403;48045040201;9;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 50 4;404;48045040055;8;1;1;1;1;1;0;1;1;0;0;0;1;0;1;1;1;1;0;0;0;0;0;
2004 50 4;405;48045040296;9;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
